岗位名称,薪资待遇,岗位详情,岗位地区,公司福利,公司名称,公司规模,岗位需要技能
软件工程师/Labview,7-12K,经验不限，本科,深圳·宝安区·沙井,五险一金，定期体检，带薪年假，餐补，节日福利,誉辰自动化,其他行业，未融资，1000-9999人,Labview
电气软件工程师,10-13K,3-5年，中专/中技,上海·嘉定区·外冈,,锦寻,机械设备/机电/重工，0-20人,PLC工程师，电控工程师
软件工程师,10-13K,5-10年，本科,深圳·龙岗区·平湖,五险一金，股票期权,瀚索科技,智能硬件，未融资，20-99人,C++，C语言，汇编语言，嵌入式技术，软件工程师
软件工程师,8-12K,3-5年，本科,沈阳,带薪年假，补充医疗保险，保底工资，包住，加班补助，定期体检，零食下午茶，五险一金，团建聚餐，夜班补助，餐补，免费工装，法定节假日三薪，节日福利，节假日加班费，提供住宿，包吃，高温补贴，绩效奖金，交通补助,沈阳微控,机械设备/机电/重工，未融资，20-99人,软件工程师
GPU底层软件工程师,15-25K·13薪,经验不限，本科,西安·长安区·韦曲,餐补，定期体检，高温假，节日福利，五险一金,凌久微,电子/半导体/集成电路，未融资，100-499人,C/C++
点胶软件工程师（深圳）,13-22K·13薪,3-5年，本科,深圳·宝安区·新安,节日福利，五险一金，员工旅游，股票期权，带薪年假，零食下午茶，定期体检，年终奖,崧智智能,机械设备/机电/重工，B轮，20-99人,C#，C++，点胶，运动控制
软件工程师,12-24K·14薪,5-10年，本科,南京·栖霞区·新港开发区,包住，节日福利，包吃，夜班补助，加班补助，意外险，团建聚餐，生日福利，宿舍有空调，免费班车，高温补贴，带薪年假，法定节假日三薪，五险一金，节假日加班费，绩效奖金，定期体检，免费工装，通讯补贴，年终奖,康尼新能源,汽车零部件，未融资，500-999人,C++，STM32开发，ARM开发，电气电气/自动化相关专业
.NET高级软件工程师,17-22K·16薪,5-10年，本科,深圳·南山区·科技园,补充医疗保险，五险一金，定期体检，节日福利，带薪年假，通讯补贴，年终奖,凯睿德,计算机软件，不需要融资，100-499人,C#，SQL，.NET，Angular，微服务架构，GIT，SQL Server
软件工程师,12-20K·13薪,3-5年，本科,深圳,五险一金，年终奖，节日福利，补充医疗保险，股票期权，带薪年假，员工旅游，定期体检,深蓝股份,电子/半导体/集成电路，已上市，100-499人,单片机开发，嵌入式技术，嵌入式软件开发
软件工程师,15-25K,3-5年，本科,深圳·宝安区·新安,零食下午茶，员工旅游，五险一金，餐补，定期体检，节日福利,岍丞,电子/半导体/集成电路，未融资，100-499人,C语言，C++
软件工程师,10-15K·13薪,1-3年，本科,上海·嘉定区·嘉定镇,带薪年假，交通补助，加班补助，全勤奖，餐补，年终奖，五险一金，节日福利，住房补贴，定期体检,储融检测,检测/认证，不需要融资，100-499人,C#，C++，Python，C#开发经验，.NET开发经验
软件工程师,5-8K,1-3年，本科,九江·浔阳区·七里湖,,鄱湖之都,互联网，20-99人,IOS，安全技术支持，Android
软件工程师,7-12K,3-5年，大专,武汉·洪山区·光谷,五险一金，年终奖，节日福利,湖北海震,电子/半导体/集成电路，未融资，20-99人,.NET，.NET Core，MySQL/SQL Server/Oracle
软件工程师,10-15K,3-5年，本科,北京·海淀区·人民大学,,天工盈创,计算机软件，0-20人,HTML，CSS，JavaScript，SQL，ES6，移动端
软件工程师,10-15K,3-5年，大专,台州,五险，生日福利，节日福利，餐补,汇诚汇捷影像数码科技,机械设备/机电/重工，A轮，20-99人,多线程，架构师，Oracle，MySQL，SQL Server
C#软件工程师,15-30K·16薪,3-5年，本科,深圳·龙华区·观澜,餐补，年终奖，住房补贴，带薪年假，免费班车，五险一金，节日福利，股票期权,三一海洋重工,机械设备/机电/重工，已上市，1000-9999人,SQL，多线程，WPF，Oracle，软件工程师，架构师
C++软件工程师,8-13K·14薪,1-3年，本科,武汉·洪山区·鲁巷,加班补助，带薪年假，定期体检，全勤奖，节日福利，补充医疗保险，餐补，员工旅游，年终奖，五险一金,武汉瑞思信息,计算机软件，未融资，100-499人,Socket技术，MFC，Oracle
c++软件工程师,12-15K,1-3年，本科,北京·海淀区·上地,通讯补贴，免费班车，定期体检，节日福利，餐补，带薪年假，年终奖，五险一金，交通补助,科东电力,信息安全，不需要融资，1000-9999人,C++，计算机相关专业
.NET软件工程师,6-11K,经验不限，学历不限,青岛·城阳区·春阳路,带薪年假，节日福利，加班补助，节日福利，员工旅游，股票期权，五险一金,帕特智能,计算机软件，未融资，20-99人,C#，网络协议，ASP.NET，WCF，Winform，Windows
高级软件工程师,10-15K,1-3年，本科,泉州·晋江市·池店,交通补助，保底工资，零食下午茶，住房补贴，团建聚餐，年终奖，全勤奖，节日福利，绩效奖金，补充医疗保险，有无线网，带薪年假，员工旅游，底薪加提成，生日福利，加班补助，高温补贴，工龄奖,冠武电子商务有限公司,电子商务，20-99人,爬虫，爬虫经验，数据开发，服务端开发经验
软件工程师（.net）,7-12K·13薪,1-3年，大专,威海·环翠区·九龙城,餐补，五险一金，员工旅游，加班补助，定期体检，节日福利，带薪年假，通讯补贴，年终奖,联亚软件,计算机软件，不需要融资，100-499人,JavaScript，.NET，网络协议，SQL Server，Oracle，MySQL
高级软件工程师,25-30K,5-10年，本科,苏州·苏州工业园区·独墅湖,餐补，年终奖，加班补助，绩效奖金，生日福利，定期体检，带薪年假，节日福利，股票期权，零食下午茶，团建聚餐，五险一金，员工旅游，补充医疗保险,镁伽科技,智能硬件，C轮，500-999人,C#，C#开发经验
软件工程师（实习）,300-500元/天,5天/周，硕士,上海·浦东新区·金桥,五险一金，带薪年假，零食下午茶，年终奖，定期体检，节日福利，员工旅游，股票期权，绩效奖金,仙工,计算机软件，B轮，100-499人,C++，Python，C++服务端开发经验，Qt项目开发经验
软件工程师.net,8-13K,3-5年，大专,沈阳·沈北新区·辉山,五险一金，加班补助，年终奖，免费班车，带薪年假，节日福利，餐补,创奇游乐,企业服务，未融资，100-499人,C#，SQL，HTML，MVC开发，网络协议，Socket技术
助理软件工程师,5-6K,经验不限，本科,中山,零食下午茶，五险一金，员工旅游，包吃，节日福利，带薪年假，生日礼品，年终奖,迅科达,仪器仪表/工业自动化，B轮，100-499人,测试
C++软件工程师,10-15K,1-3年，本科,南京·栖霞区·仙林大学城,年终奖，定期体检，五险一金，加班补助，住宿，带薪年假，节日福利，全勤奖,科进实业,医疗健康，未融资，100-499人,C++，MFC，access，vs2015
工业互联网高级软件工程师,15-30K,5-10年，本科,北京·朝阳区·亚运村,,创联科技,互联网，A轮，20-99人,系统架构，高级技术管理
Linux系统软件工程师,20-35K,5-10年，本科,深圳·南山区·西丽,五险一金，年终奖，股票期权，定期体检，带薪年假，节日福利,Syrius炬星,智能硬件，B轮，100-499人,C++，Java，Shell，linux，机器人，人工智能，智能硬件
高级软件工程师,13-20K,3-5年，本科,成都·郫都区·郫县万达,包吃，补充医疗保险，带薪年假，定期体检，年终奖，加班补助，节日福利，五险一金，全勤奖，餐补,国润通,机械设备/机电/重工，未融资，20-99人,C++服务端开发经验，C++，C语言
软件工程师（北京）,10-11K,经验不限，本科,北京·海淀区·学院路,餐补，员工旅游，全勤奖，带薪年假，定期体检，五险一金,华清瑞达,电子/半导体/集成电路，未融资，100-499人,C++
高级软件工程师,15-30K·13薪,3-5年，本科,合肥·蜀山区·高新区,五险一金，年终奖，带薪年假，餐补，节日福利,江苏绿阳,新能源，不需要融资，100-499人,C，DSP开发，ARM开发，电气电气/自动化相关专业
软件工程师.net,8-10K,3-5年，本科,福州·福清市·福清万达,,福清卓越信息科技...,计算机软件，不需要融资，20-99人,.Net core，Angular 6，UWP
资深软件工程师,15-30K,3-5年，本科,上海·杨浦区·五角场,零食下午茶，节日福利，股票期权，带薪病假，带薪年假，团建聚餐，加班补助，五险一金，员工旅游，绩效奖金，试用期不打折,速石科技,企业服务，B轮，20-99人,Go，数据结构，容器技术，GIT
软件工程师-UI和系统功能设计,20-30K·13薪,1-3年，本科,深圳·南山区·南油,五险一金，加班补助，交通补助，年终奖，员工旅游，带薪年假，节日福利,唯特医疗,医疗设备/器械，未融资，0-20人,医疗设备软件，C++，C，UI，Linlux，嵌入式/单片机开发经验
高级软件工程师（无锡） (MJ000020),25-40K·16薪,5-10年，本科,无锡·滨湖区·太湖景区,五险一金，住房补贴，股票期权，加班补助，节日福利，定期体检，带薪年假，餐补，年终奖，员工旅游,三晶电气,智能硬件，不需要融资，1000-9999人,C，DSP开发经验，控制算法，光伏逆变器，户用储能机
微服务工程师/架构师,15-25K·13薪,3-5年，硕士,南京·玄武区·钟学北路,高温假，补充医疗保险，团建活动，加长春节假期，年终奖，加班补助，餐补，交通补助，定期体检，节日福利，员工旅游，带薪年假，五险一金，文体活动,中国电科28所,计算机软件，不需要融资，1000-9999人,Dubbo，微服务，RPC，分布式技术
软件架构工程师,16-22K,5-10年，本科,南京·雨花台区·铁心桥,补充医疗保险，通讯补贴，加班补助，五险一金，节日福利，年终奖，定期体检，交通补助，餐补，带薪年假,创博,通信/网络设备，不需要融资，20-99人,.NET，C/C++，Java
研发工程师,15-20K,3-5年，本科,北京·西城区·广内大街,,北京丸善医疗,计算机软件，100-499人,后端工程师，Java，Spring
java研发工程师,7-9K,经验不限，本科,成都·武侯区·高朋大道,零食下午茶，底薪加提成，定期体检，团建聚餐，生日福利，包吃，年终奖，保底工资，意外险，餐补，绩效奖金，节日福利，住房补贴，五险一金，员工旅游，带薪年假，股票期权,四方伟业,计算机软件，不需要融资，500-999人,后端工程师，Java，Spring，MySQL，Java开发经验
Java高级研发工程师,20-30K·14薪,3-5年，本科,北京·海淀区·中关村,带薪年假，年终奖，不定期培训，补充医疗保险，定期体检，商业保险，五险一金，餐补，节日福利，全勤奖，购房福利,好未来,互联网，已上市，10000人以上,分布式技术，服务器配置，Dubbo，SpringBoot，Redis
高级JAVA研发工程师,15-30K·15薪,经验不限，本科,杭州·上城区·钱江新城,员工旅游，五险一金，年终奖，加班补助，餐补，定期体检，补充医疗保险，股票期权，企业年金，疗休养，节日福利，带薪年假,浙江高速信息,计算机软件，不需要融资，500-999人,Java，Linux
研发工程师（JAVA),16-20K·13薪,5-10年，本科,南京·雨花台区·铁心桥,五险一金，员工旅游，定期体检，年终奖，节日福利，带薪年假，餐补，补充医疗保险，住房补贴，股票期权，交通补助，零食下午茶,百家云,计算机软件，已上市，500-999人,SQL，分布式技术，数据结构，网络编程，Spring，Redis
